id,sku,prodcut_name,short_description,price,list_price,is_authentic,is_freeship_xtra,is_hero,discount,discount_rate,rating_average,review_count,favourite_count,inventory_status,sold_count,category_id,category_name,brand_id,brand_name,battery_capacity,brand_country,cpu_speed,sim_slot,product_weight,ram,rom,has_5g,number_options,warranty_time,warranty_type,warranty_place,return_policy
274959691,1366840507026,Điện thoại Tecno SPARK 20 Pro+ 8GB/256GB - Hàng chính hãng,Vẻ ngoài tối giản nhưng không kém phần hiện đạiTecno Spark 20 Pro+ khoác lên mình một bộ cánh tối giản nhưng không kém phần hiện đại. Thiết bị được hoàn thiện với khung viền kim loại vuông vức q...,4290000,4550000,True,False,False,260000,6,5.0,13,0,available,49.0,1795,Điện thoại Smartphone,162007,Tecno,5000mAh,Trung Quốc,NULL,2,NULL,8GB,256GB,Không,3.0,13 Tháng,Điện tử,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
274948704,4791004471923,Điện Thoại POCO X6 5G (12GB/256GB) - Hàng Chính Hãng,"Thao tác cực mượt với sức mạnh hiệu năng được cải tiếnĐược cung cấp sức mạnh từ vi xử lý Qualcomm Snapdragon 7s Gen 2 tiên tiến, POCO X6 5G 12GB/512GB mang đến hiệu năng vượt trội với hiệu suất CPU c...",7250000,8990000,True,False,False,1740000,19,5.0,4,0,available,23.0,1795,Điện thoại Smartphone,406575,POCO,5100mAh,Trung Quốc,NULL,2,181g,12GB,512GB,Không,3.0,18 Tháng,Điện tử,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
276067924,6493695075301,Điện thoại ZTE Blade A55 (4GB/128GB) - Hàng Chính Hãng,"ZTE Blade A55 là một sự lựa chọn tuyệt vời trong phân khúc giá rẻ với kết hợp hoàn hảo giữa thiết kế mỏng nhẹ và hiệu năng ấn tượng. Với màn hình rộng, cụm camera lớn và thời lượng pin dài, chiếc điện...",1890000,2290000,True,True,False,400000,17,4.7,3,0,available,17.0,1795,Điện thoại Smartphone,49994,ZTE, 5000 mAh,Trung Quốc,1.6GHz,2,195g,4GB,128GB,Không,1.0,12 Tháng,Điện tử,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
276161888,1938561388663,Điện thoại Tecno Pova 6 Neo (8GB 128GB) - Hàng Chính Hãng,Điện thoại Tenco Pova 6 Neo là dòng sản phẩm mới nhất đến từ nhà Tecno với khả năng giải trí cực đỉnh nhờ con chip MediaTek G99 Ultimate cùng dung lượng Ram lên đến 8GB cùng 128GB bộ nhớ trong. Ngoài ...,3790000,4590000,True,True,False,800000,17,5.0,1,0,available,10.0,1795,Điện thoại Smartphone,162007,Tecno,7000 mAh,Trung Quốc,2*A76 up to 2.2Ghz 6*A55 up to 2Ghz,2,225g,8GB,128GB,Không,3.0,12 Tháng,Điện tử,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
276158234,2314504327880,Điện thoại Itel it9211 - Hàng Chính Hãng,"Itel IT9211 4G là chiếc điện thoại bàn phím cơ bản tích hợp kết nối 4G, thiết kế gọn nhẹ, pin bền bỉ 1000mAh và khả năng lưu trữ linh hoạt với thẻ nhớ microSD lên đến 64GB.Trong thời đại số hóa hiện ...",450000,490000,True,True,True,40000,8,3.0,1,0,available,107.0,1796,Điện thoại phổ thông,111684,Itel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Không,2.0,12 Tháng,Hóa đơn,Bảo hành bởi nhà bán hàng thông qua Tiki,Đổi trả miễn phí trong 30 ngày
125182567,4604296397887,Máy đọc sách All New Kindle Paperwhite 5 (11th Gen) - Hàng nhập khẩu,Amazon vừa chính thức ra mắt thế hệ tiếp theo của dòng máy đọc sách Kindle Paperwhite.Kindle Paperwhite 5 (hay Kindle Paperwhite 11th Gen) là phiên bản thay thế cho chiếc Kindle Paperwhite 4 đã ra ...,3980000,4190000,True,True,False,210000,5,5.0,404,0,available,1545.0,28856,Máy đọc sách,147856,Kindle,NULL,NULL,NULL,NULL,205g,NULL,NULL,Không,3.0,12 Tháng,Hóa đơn,Bảo hành bởi nhà bán hàng thông qua Tiki,Đổi trả miễn phí trong 30 ngày
276290869,6328136606814,Điện thoại Samsung Galaxy M34 5G (8GB/128GB) - Đã kích hoạt bảo hành điện tử - Hàng Chính Hãng,"Những điểm đáng giá trên Samsung Galaxy M34 5G Bên cạnh các thông số kỹ thuật nổi bật, sản phẩm còn sở hữu nhiều tính năng và công nghệ hiện đại, cạnh tranh với các đối thủ khác trong cùng phân khúc g...",5090000,7990000,True,True,False,2900000,36,5.0,2,0,available,12.0,1795,Điện thoại Smartphone,18802,Samsung,6000 mAh,Hàn Quốc,2 nhân 2.4 GHz &amp; 6 nhân 2 GHz,2,208gr,8GB,128GB,Không,2.0,12 Tháng,Hóa đơn,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
275571989,1433376366607,Điện thoại Samsung Galaxy Z Flip6 (12GB/ 256GB) - Hàng Chính Hãng,THÔNG SỐ CHI TIẾT...,25990000,28990000,True,False,False,3000000,10,5.0,2,0,available,35.0,1795,Điện thoại Smartphone,18802,Samsung,NULL,Hàn Quốc,NULL,NULL,NULL,NULL,NULL,Không,1.0,12 Tháng,Điện tử,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
271966786,3577192583861,Apple iPhone 15,"Nội dung quảng cáoiPhone 15 sở hữu Dynamic Island, camera Chính 48MP và USB-C trong thiết kế bằng kính pha màu và nhôm bền bỉ. Tính năng nổi bậtDYNAMIC ISLAND RA MẮT TRÊN IPHONE 15 — Dynamic Isla...",19490000,22490000,True,False,False,3000000,13,5.0,99,0,available,516.0,1795,Điện thoại Smartphone,17827,Apple,3349 mAh,Mỹ,3.46 GHz,NULL,171 g,6 GB,128 GB,Có,3.0,12 Tháng,Điện tử,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
273610368,6273602507564,Điện Thoại Samsung Galaxy A25 5G (6GB/128GB) - Hàng chính hãng,"Rực rỡ đáng kinh ngạcRạng rỡ mọi sắc màu. Màn hình Super AMOLED 6,5 inch của Samsung Galaxy A25 5G hiển thị màu sắc phong phú và hình ảnh sắc nét với độ sáng 1.000 nits.Đồng thời, tính năng Vision ...",5390000,6590000,True,False,False,1200000,18,5.0,17,0,available,1155.0,1795,Điện thoại Smartphone,18802,Samsung,	5000 mAh,Hàn Quốc,2 nhân 2.4 GHz &amp; 6 nhân 2 GHz,2,197 g,6 GB,128 GB,Có,3.0,12 Tháng,Điện tử,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
276166741,9492121721906,Điện thoại Tecno SPARK GO 1 ( 4GB - 64GB) - Hàng Chính Hãng,"Điện thoại Tecno Spark Go 1 được trang bị màn hình IPS LCD 6.67inch với độ phân giải HD+ (700 x 1600 pixel), đảm bảo mang đến trải nghiệm hiển thị sắc nét. Kèm theo đó là chipset Unisoc T615 tám nhân ...",2150000,2490000,True,True,False,340000,14,5.0,3,0,available,12.0,1795,Điện thoại Smartphone,162007,Tecno,5000mAh,Trung Quốc,2 x Cortex A75 1.8 GHz + 6 x Cortex A55 1.6 GHz,2,192g,4GB,64GB,Không,2.0,12 Tháng,Điện tử,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
274069052,2875060612299,Điện Thoại Xiaomi Redmi Note 12 Pro 4G 8GB/256GB - Hàng Chính Hãng,"Mới đây nhà Xiaomi cũng đã tiếp tục cho ra mắt mẫu điện thoại mới của mình trong năm 2023 với tên gọi . Được định hình là dòng sản phẩm thuộc phân khúc tầm trung, sở hữu nhiều ưu điểm về thiết kế, hiệ...",5490000,7990000,True,False,False,2500000,31,5.0,14,0,available,819.0,1795,Điện thoại Smartphone,25422,Xiaomi,5000 mAh,Trung Quốc,2 nhân 2.2 GHz &amp; 6 nhân 1.8 GHz,2,200g,8GB,256GB,Không,1.0,18 Tháng,Điện tử,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
274536294,7512701825509,Máy đọc sách Kindle Paperwhite 5 (16GB) - Đen - KHÔNG QUẢNG CÁO - Hàng chính hãng,"Chất liệu không thấm nước và màu sắc thời thượngMáy đọc sách Kindle Paperwhite 5 khoác lên mình một màu đen sang trọng, tinh tế với chất liệu không thấm nước khá bền bỉ. Ngoài ra, Kindle Paperwhite 5...",4250000,4990000,True,False,False,740000,15,5.0,12,0,available,85.0,28856,Máy đọc sách,147856,Kindle,NULL,Mỹ,NULL,NULL,205 g,NULL,NULL,Không,,12 Tháng,Hóa đơn,Bảo hành bởi nhà bán hàng thông qua Tiki,Đổi trả miễn phí trong 30 ngày
274959118,9084053614134,Điện thoại Tecno POVA 5 8GB/128GB  Hàng Chính Hãng,Hiệu năng mạnh mẽ hơn với chip Helio G99 5GTecno Pova 5 sẽ được trang bị bộ xử lý Helio G99 để mang tới trải nghiệm tốt hơn cho người dùng. Con chip 8 nhân 6nm này hiện là một trong những mẫu chip có...,3790000,4490000,True,False,False,700000,16,5.0,11,0,available,52.0,1795,Điện thoại Smartphone,162007,Tecno,6000mAh,Trung Quốc,2x2.2 GHz Cortex-A76 &amp; 6x2.0 GHz Cortex-A55,2,NULL,8GB,128GB,Không,1.0,13 Tháng,Điện tử,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
217706932,8671886696124,Combo Máy đọc sách All New Kindle Paperwhite 5 (11th Gen) và Bao da - Hàng nhập khẩu,Amazon vừa chính thức ra mắt thế hệ tiếp theo của dòng máy đọc sách Kindle Paperwhite.Kindle Paperwhite 5 (hay Kindle Paperwhite 11th Gen) là phiên bản thay thế cho chiếc Kindle Paperwhite 4 đã ra ...,3980000,4490000,True,True,False,510000,11,5.0,128,0,available,492.0,1789,Điện Thoại - Máy Tính Bảng,147856,Kindle,NULL,Mỹ,NULL,NULL,205g,NULL,NULL,Không,6.0,12 Tháng,Hóa đơn,Bảo hành bởi nhà bán hàng thông qua Tiki,Đổi trả miễn phí trong 30 ngày
276285659,4777960624482,Máy tính bảng Masstel Tab 10A ( 3GB - 32GB) - Hàng Chính Hãng,"Màn hình rộng rãi cho trải nghiệm xem dễ chịuSản phẩm này được trang bị màn hình 10.1 inch với tỷ lệ 16:10, lý tưởng cho cả học tập và giải trí. Độ phân giải 1280  800 pixels cùng công nghệ IPS mang ...",1290000,2990000,True,True,False,1700000,57,4.0,1,0,available,5.0,1794,Máy tính bảng,112638,Masstel,6000 mAh,Trung Quốc,NULL,NULL,NULL,NULL,NULL,Không,2.0,12 Tháng,Điện tử,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
274405521,2764410293207,Điện Thoại Samsung A05 4GB/64GB - Hàng Chính Hãng,"Điện Thoại Samsung A05 4GB/64GB - Hàng Chính HãngBộ sản phẩm bao gồm: Thân máy, cáp dữ liệu, tài liệu hướng dẫn, dụng cụ lấy sim.Trang bị màn hình kích thước lớn-Trang bị công nghệ PLS LCD với kíc...",2759000,2990000,True,False,False,231000,8,5.0,1,0,available,25.0,1795,Điện thoại Smartphone,18802,Samsung,NULL,NULL,4 nhân 2.0 GHz &amp; 4 nhân 1.8 GHz,2,NULL,NULL,NULL,Không,2.0,12 Tháng,Điện tử,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
276091995,8341341385578,Điện Thoại Samsung Galaxy A25 5G (8GB/128GB) - Đã kích hoạt bảo hành điện tử - Hàng Chính Hãng,"Rực rỡ đáng kinh ngạcRạng rỡ mọi sắc màu. Màn hình Super AMOLED 6,5 inch của Samsung Galaxy A25 5G hiển thị màu sắc phong phú và hình ảnh sắc nét với độ sáng 1.000 nits.Đồng thời, tính năng Vision ...",5450000,6990000,True,True,False,1540000,22,5.0,1,0,available,4.0,1795,Điện thoại Smartphone,18802,Samsung,NULL,Hàn Quốc,NULL,NULL,NULL,NULL,NULL,Không,2.0,12 Tháng,Hóa đơn,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
275915202,8785775643911,Điện thoại Vivo Y18s ( 6GB/128GB) - Hàng Chính Hãng,"Thiết kế đẳng cấp và hiện đạivivo Y18S tỏa sáng với vẻ đẹp tối giản nhưng độc đáo. Thiết kế khung viền vuông vức, tinh tế bo tròn ở các góc, mang lại sự hòa quyện hoàn hảo giữa phong cách hiện đại và...",3490000,4190000,True,False,False,700000,17,0.0,0,0,available,3.0,1795,Điện thoại Smartphone,52232,Vivo, 5000 mAh,Trung Quốc, 2 nhân 2.0 GHz &amp; 6 nhân 1.8 GHz,2,185gr,6GB,128GB,Không,2.0,12 Tháng,Điện tử,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
275588494,9634983157012,Máy tính bảng 10.1 inch TEKKIN TI-8020 cpu 4 nhân 2.0ghz ram 8gb 64gb tặng bao da - hàng nhập khẩu,"         Máy tính bảng cấu hình cực khỏe cho dân văn phòng sinh viên học sinh, cpu 4 nhân 2.0 ghz, ram 8gb, bộ nhớ 64gb. Cấu hình đủ khỏe để chạy các phần mềm nặng và chiến các thể loại game như l...",1750000,1750000,True,True,False,0,0,0.0,0,0,available,3.0,2,Root,7826699,TEKKIN,NULL,Japan,NULL,NULL,NULL,NULL,NULL,Không,2.0,6 Tháng,Tem bảo hành,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
274946446,9125491979664,Điện Thoại POCO X6 5G (8GB/256GB) - Hàng Chính Hãng,"Thao tác cực mượt với sức mạnh hiệu năng được cải tiếnĐược cung cấp sức mạnh từ vi xử lý Qualcomm Snapdragon 7s Gen 2 tiên tiến, POCO X6 5G 8GB/256GB mang đến hiệu năng vượt trội với hiệu suất CPU ca...",6750000,8490000,True,False,False,1740000,20,4.8,5,0,available,26.0,1795,Điện thoại Smartphone,406575,POCO,5100 mAh,Trung Quốc,"CPU tám nhân, lên đến 2,4GHz",2,181g,8GB,256GB,Không,3.0,18 Tháng,Điện tử,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
271967379,6750971196270,Apple iPhone 15 Plus,Nội dung quảng cáoLuôn cập nhật những thông tin mới nhất cho công việc của bạn với các cảnh báo trên Dynamic Island và Hoạt Động Trực Tiếp. Biến những sản phẩm tốt nhất của bạn trở nên sống động với ...,22490000,25990000,True,False,False,3500000,13,4.8,40,0,available,266.0,1795,Điện thoại Smartphone,17827,Apple,4383 mAh,Mỹ,3.46 GHz,NULL,201 g,6 GB,512 GB,Có,4.0,12 Tháng,Điện tử,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
275618841,9286954568036,Điện thoại Realme Note 50 4GB/128GB - Hàng chính hãng,"Thiết kế vuông vức, hỗ trợ chuẩn IP54realme Note 50 được thiết kế với hình dáng vuông vức, mang lại cảm giác sang trọng và lịch lãm. Mặt lưng và khung viền được làm phẳng, tạo nên một diện mạo đồng đ...",2490000,2890000,True,False,False,400000,14,5.0,4,0,available,24.0,1795,Điện thoại Smartphone,247549,Realme,5000 mAh,Trung Quốc, 1.82 GHz,2,186gr,4GB,128GB,Không,2.0,12 Tháng,Điện tử,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
276032854,2654203335000,Điện thoại Realme Note 60 ( 4GB/64GB) - Hàng Chính Hãng,Đang cập nhật...,2450000,3090000,True,True,False,640000,21,4.5,2,0,available,14.0,1795,Điện thoại Smartphone,247549,Realme,5000 mAh,Trung Quốc,2*A75 @1.8 GHz，6*A55 @1.8 GHz,2,187g,4GB,64GB,Không,2.0,12 Tháng,Điện tử,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
275496965,5888694784169,Máy đọc sách Boox Go Color 7- Đen - Hàng chính hãng,Mang cả thế giới sách theo bạnTrải nghiệm đọc thú vị hơn với màn hình màu sinh độngThư viện sách di động cho trải nghiệm đọc không giới hạnDễ dàng cài đặt các ứng dụng để đọc onlineCầm nắm thoải...,7290000,8590000,True,False,False,1300000,15,5.0,5,0,available,19.0,28856,Máy đọc sách,183637,Onyx Boox,NULL,Trung Quốc,NULL,NULL,190g,NULL,NULL,Không,,12 Tháng,Hóa đơn,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
197214029,1840508024491,Apple iPhone 14,"Nội dung quảng cáoiPhone 14. Với hệ thống camera kép tiên tiến nhất từng có trên iPhone. Chụp những bức ảnh tuyệt đẹp trong điều kiện từ thiếu sáng đến dư sáng. Phát hiện Va Chạm,1 một tính năng an t...",16850000,24990000,True,False,False,8140000,33,5.0,156,0,available,638.0,1795,Điện thoại Smartphone,17827,Apple,3279 mAh,Mỹ,3.22GHz,NULL,172 g,6 GB,128GB,Có,1.0,12 Tháng,Hóa đơn,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
276043797,3311155529438,Điện thoại Xiaomi Redmi A3 (3GB/64GB) - Hàng Chính Hãng,"Thiết kế nổi trội với tạo hình vuông vứcXiaomi Redmi A3 ra mắt với ngoại hình vuông vức, dễ dàng chiếm được cảm tình từ những người yêu thích vẻ đẹp tối giản mà không kém phần hiện đại. Bốn góc của m...",2150000,2490000,True,True,False,340000,14,0.0,0,0,available,8.0,1795,Điện thoại Smartphone,25422,Xiaomi, 5000 mAh,Trung Quốc, 2.2 GHz,2,NULL,3GB,64GB,Không,1.0,18 Tháng,Điện tử,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
200819471,1804716257746,"Điện thoại Mobell Rock 4 4G , Pin 3250mah , Loa Siêu lớn - Hàng chính hãng","Thắng Thao Mobile cam kếtMáy chuẩn 4G không lo cắt sóng 2GHàng chính hãng mới 100%Bảo hành 12 thángCấu hình Điện thoại Mobell Rock 4Màn hình: TFT LCD2.4""262.000 màuSIM: 2 Nano SIM Hỗ trợ 4G VoLTED...",749000,799000,True,True,False,50000,6,4.2,6,0,available,38.0,1796,Điện thoại phổ thông,22017,Mobell,3250mah,NULL,NULL,NULL,NULL,NULL,NULL,Không,2.0,12 Tháng,Điện tử,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
274019962,9414723020213,"Điện thoại Masstel Fami 8 4G(LTE) Gọi HD call , Bàn phím chữ số lớn,Loa to - Hàng chính hãng",Thắng Thao Mobile cam kếtMáy chuẩn 4G không lo cắt sóng 2GHàng chính hãng mới 100%Bảo hành 12 thángMasstel Fami 8 4G là chiếc điện thoại cơ bản cực kỳ phù hợp dành cho các bậc phụ huynh khi sở hữu th...,599000,669000,True,True,False,70000,10,0.0,0,0,available,7.0,1796,Điện thoại phổ thông,112638,Masstel,1400 mah,NULL,NULL,NULL,NULL,NULL,NULL,Không,2.0,12 Tháng,Điện tử,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
275206906,8439226697088,Điện thoại Tecno Camon 30 (8GB/256GB) - Hàng Chính Hãng,"Thiết kế cảm hứng từ máy ảnhLà chiếc điện thoại tập trung cho tính năng chính là máy ảnh, Tecno Camon 30 có thiết kế mô phỏng lại những chiếc máy ảnh cổ điển với cụm ống kính hình tròn nổi bật trên m...",5250000,6490000,True,False,False,1240000,19,4.7,10,0,available,22.0,1795,Điện thoại Smartphone,162007,Tecno,5000 mAh,Trung Quốc,"2x 2.2 GHz – Cortex-A76, 6x 2.0 GHz – Cortex-A55",2,NULL,8GB,256GB,Không,2.0,12 Tháng,Điện tử,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
275492145,4137692224771,Máy đọc sách Boox Go 10.3 - Hàng chính hãng,"Tận hưởng mọi chuyến đi Sử dụng thoải mái Boox Go 10.3 ở bất cứ nơi đâu bạn đến. Nhẹ hơn, tối giản hơn 4,6mmMỏng hơn với nhiều tính năng hơn 375gDễ dàng mang theo khắp mọi nơi Trải nghiệm nh...",11190000,14390000,True,False,False,3200000,22,4.7,7,0,available,25.0,28856,Máy đọc sách,183637,Onyx Boox,NULL,Trung Quốc,NULL,NULL,365g,NULL,NULL,Không,,12 Tháng,Hóa đơn,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
